X,Y,OBJECTID,RUN_DATE,SOURCE,Bureau,FACID,FACILITY_NAME,LICENSE_NUMBER,License_Effective,license_expiration,MEDICARE_ID,Telephone,FACILITY_TYPE_ID,TYPE,SUBTYPE,Category,Icon_Category,MEDICARE_TYPE,LICENSE_TYPE,LICENSE_SUBTYPE,Capacity,ADDRESS,CITY,ZIP,COUNTY,OPERATION_STATUS,X_Is_Public,Hospital_Group_License,KeyID,ADHSCODE,N_AddressType,N_LocatorType,N_ADDRESS,N_ADDR2,N_CITY,N_COUNTY,N_FULLADDR,N_LAT,N_LON,N_STATE,N_ZIP,N_ZIP4,N_BLOCK,RESERVATIO,RESERV_ID,R_METHOD,oPCA,oPCA_ID,P_Method,P_Reliable
-112.229772063916,33.6463761357652,1753,2023/02/08 00:00:00+00,iqies,MED,MED6377,"NEW BEGINNING HOSPICE AND PALLIATIVE CARE, LLC",HSPC7330,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,031652,(623)234-8918,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"18001 NORTH 79TH AVENUE, SUITE",GLENDALE,85308,MARICOPA,ACTIVE,Yes,,MED6377,A,AS0,CENTRUS-TOMTOM,18001 N 79TH AVE,,GLENDALE,MARICOPA COUNTY,"18001 N 79TH AVE , GLENDALE, AZ  85308-8388",33.646371,-112.229761,AZ,85308,8388,40136177001003,,,,GLENDALE NORTH,56,Coordinates,
-111.112041752249,32.3560040121236,1754,2023/02/08 00:00:00+00,iqies,MED,MED6379,"HOSPICE FAMILY CARE, INC - MARANA",HSPC7456,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(520)579-9936,163,HOSPICE,HOSPICE,MED,HOSPICE,STATE ONLY,HOSPICE,,,"8245 NORTH SILVERBELL ROAD, SU",TUCSON,85743,PIMA,ACTIVE,Yes,,MED6379,A,AS0,CENTRUS-TOMTOM,8245 N SILVERBELL RD # SU,,TUCSON,PIMA COUNTY,"8245 N SILVERBELL RD # SU , TUCSON, AZ  85743-7381",32.355999,-111.112031,AZ,85743,7381,40190044392004,,,,MARANA,101,Coordinates,
-112.328183158397,34.5968882571951,1755,2023/02/08 00:00:00+00,iqies,MED,MED6387,MOUNTAIN VALLEY HOME FOR HEALTH,HHA7366,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,037456,(928)775-7888,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"3700 NORTH WINDSONG DRIVE, SUI",PRESCOTT VALLEY,86314,YAVAPAI,ACTIVE,Yes,,MED6387,A,AS0,CENTRUS-TOMTOM,3700 N WINDSONG DR # SUI,,PRESCOTT VALLEY,YAVAPAI COUNTY,"3700 N WINDSONG DR # SUI , PRESCOTT VALLEY, AZ  86314-1253",34.596883,-112.328172,AZ,86314,1253,40250006141011,,,,PRESCOTT VALLEY,20,Coordinates,
-111.85998797169,33.3797871188042,1756,2023/02/08 00:00:00+00,iqies,MED,MED6479,"LOVING CARE HOSPICE, INC.",HSPC7556,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,031666,(480)831-3095,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1930 SOUTH ALMA SCHOOL ROAD, S",MESA,85210,MARICOPA,ACTIVE,Yes,,MED6479,A,AS0,CENTRUS-TOMTOM,1930 S ALMA SCHOOL RD,,MESA,MARICOPA COUNTY,"1930 S ALMA SCHOOL RD , MESA, AZ  85210-3064",33.379782,-111.859977,AZ,85210,3064,40134222231011,,,,MESA WEST,66,Coordinates,
-111.822894964609,33.3825321211053,1757,2023/02/08 00:00:00+00,iqies,MED,MED6514,"ADVANCE HOME HEALTH CARE, LLC",HHA7532,2023/01/01 00:00:00+00,2023/12/31 00:00:00+00,037462,(480)264-7866,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"1837 SOUTH MESA DRIVE, SUITE C",MESA,85210,MARICOPA,ACTIVE,Yes,,MED6514,A,AS0,CENTRUS-TOMTOM,1837 S MESA DR STE C,,MESA,MARICOPA COUNTY,"1837 S MESA DR STE C , MESA, AZ  85210-6246",33.382527,-111.822884,AZ,85210,6246,40134223011007,,,,MESA WEST,66,Coordinates,
-111.900383980596,33.3931001185369,1758,2023/02/08 00:00:00+00,iqies,MED,MED6530,LASER SURGERY CENTER - TEMPE,OSC7561,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,03C0001370,(480)444-7491,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"2000 EAST SOUTHERN AVENUE, SUI",TEMPE,85282,MARICOPA,ACTIVE,Yes,,MED6530,A,AS0,CENTRUS-TOMTOM,2000 E SOUTHERN AVE # SUI,,TEMPE,MARICOPA COUNTY,"2000 E SOUTHERN AVE # SUI , TEMPE, AZ  85282-7510",33.393095,-111.900373,AZ,85282,7510,40133194032018,,,,TEMPE NORTH,71,Coordinates,
-111.715861907768,32.8846800575287,1759,2023/02/08 00:00:00+00,iqies,MED,MED6552,"CENTRAL ARIZONA SURGERY CENTER, LLC",OSC7946,2021/11/01 00:00:00+00,2022/10/31 00:00:00+00,03C0001377,(520)836-8644,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"1653 EAST MCMURRAY BOULEVARD, ",CASA GRANDE,85122,PINAL,ACTIVE,Yes,,MED6552,A,AS0,CENTRUS-TOMTOM,1653 E MCMURRAY BLVD,,CASA GRANDE,PINAL COUNTY,"1653 E MCMURRAY BLVD , CASA GRANDE, AZ  85122-5933",32.884675,-111.715851,AZ,85122,5933,40210014051021,,,,CASA GRANDE,97,Coordinates,
-112.211805059784,33.6380451355902,1760,2023/02/08 00:00:00+00,iqies,MED,MED6651,ENHABIT HOME HEALTH,HHA7239,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,037450,(623)334-5454,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"7121 WEST BELL ROAD, SUITE 10L",GLENDALE,85308,MARICOPA,ACTIVE,Yes,,MED6651,A,AS0,CENTRUS-TOMTOM,7121 W BELL RD STE 10L,,GLENDALE,MARICOPA COUNTY,"7121 W BELL RD STE 10L , GLENDALE, AZ  85308-8582",33.63804,-112.211794,AZ,85308,8582,40130715111002,,,,GLENDALE NORTH,56,Coordinates,
-111.811330963122,33.3931871231715,1761,2023/02/08 00:00:00+00,iqies,MED,MED6668,"PREMIER ONE HOME CARE, LLC",HHA7720,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,037478,(480)773-6837,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"931 EAST SOUTHERN AVENUE, SUIT",MESA,85204,MARICOPA,ACTIVE,Yes,,MED6668,A,AS0,CENTRUS-TOMTOM,931 E SOUTHERN AVE,,MESA,MARICOPA COUNTY,"931 E SOUTHERN AVE , MESA, AZ  85204-5034",33.393182,-111.81132,AZ,85204,5034,40134223012000,,,,MESA WEST,66,Coordinates,
-112.040912014593,33.480475123173,1762,2023/02/08 00:00:00+00,iqies,MED,MED6670,CARDIAC SURGERY CENTER OF PHOENIX,OSC7893,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001371,(713)812-7586,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"1910 EAST THOMAS ROAD, SUITE 1",PHOENIX,85016,MARICOPA,ACTIVE,Yes,,MED6670,A,AS0,CENTRUS-TOMTOM,1910 E THOMAS RD STE 1,,PHOENIX,MARICOPA COUNTY,"1910 E THOMAS RD STE 1 , PHOENIX, AZ  85016-7766",33.48047,-112.040901,AZ,85016,7766,40131107012002,,,,ENCANTO VILLAGE,37,Coordinates,
-111.803075963111,33.4150131266035,1763,2023/02/08 00:00:00+00,iqies,MED,MED6676,"ILITCHI HOME CARE, LLC",HHA7724,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,037473,(480)292-9511,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"1345 EAST MAIN STREET, SUITE 1",MESA,85203,MARICOPA,ACTIVE,Yes,,MED6676,A,AS0,CENTRUS-TOMTOM,1345 E MAIN ST STE 1,,MESA,MARICOPA COUNTY,"1345 E MAIN ST STE 1 , MESA, AZ  85203-8947",33.415008,-111.803065,AZ,85203,8947,40134216021005,,,,MESA CENTRAL,67,Coordinates,
-112.030479023004,33.6198771427155,1764,2023/02/08 00:00:00+00,iqies,MED,MED6738,"ARIZONA HOME HEALTH, LLC",,2019/11/01 00:00:00+00,,037466,(602)923-0111,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),FEDERAL ONLY,,,"14631 NORTH CAVE CREEK ROAD, S",PHOENIX,85022,MARICOPA,ACTIVE,Yes,,MED6738,A,AS0,CENTRUS-TOMTOM,14631 N CAVE CREEK RD,,PHOENIX,MARICOPA COUNTY,"14631 N CAVE CREEK RD , PHOENIX, AZ  85022-4159",33.619872,-112.030468,AZ,85022,4159,40131035011014,,,,PARADISE VALLEY VILLAGE,32,Coordinates,
-112.263368069818,33.6379361328443,1765,2023/02/08 00:00:00+00,iqies,MED,MED6756,FOUR PEAKS SURGERY CENTER,OSC7861,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001384,(623)399-6880,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,9425 WEST BELL ROAD,SUN CITY,85351,MARICOPA,ACTIVE,Yes,,MED6756,A,AS0,CENTRUS-TOMTOM,9425 W BELL RD,,SUN CITY,MARICOPA COUNTY,"9425 W BELL RD , SUN CITY, AZ  85351-1300",33.637931,-112.263357,AZ,85351,1300,40130715061000,,,,SUN CITY,59,Coordinates,
-112.168793045783,33.5635771277708,1766,2023/02/08 00:00:00+00,iqies,MED,MED6758,"TRANQUILITY HOSPICE, LLC",HSPC8134,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,031715,(480)343-8045,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"8751 NORTH 51ST AVENUE, SUITE ",GLENDALE,85302,MARICOPA,ACTIVE,Yes,,MED6758,A,AS0,CENTRUS-TOMTOM,8751 N 51ST AVE,,GLENDALE,MARICOPA COUNTY,"8751 N 51ST AVE , GLENDALE, AZ  85302-4941",33.563572,-112.168782,AZ,85302,4941,40130923092013,,,,GLENDALE NORTH,56,Coordinates,
-112.051505019362,33.5166311275495,1767,2023/02/08 00:00:00+00,iqies,MED,MED6761,ASSISTED HOSPICE CARE,HSPC7921,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,031658,(480)860-2345,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1420 EAST MISSOURI AVENUE, SUI",PHOENIX,85014,MARICOPA,ACTIVE,Yes,,MED6761,A,AS0,CENTRUS-TOMTOM,1420 E MISSOURI AVE # SUI,,PHOENIX,MARICOPA COUNTY,"1420 E MISSOURI AVE # SUI , PHOENIX, AZ  85014-2405",33.516626,-112.051494,AZ,85014,2405,40131076021013,,,,CAMELBACK EAST VILLAGE,34,Coordinates,
-112.12667103851,33.5761651316988,1768,2023/02/08 00:00:00+00,iqies,MED,MED6870,"OMEGALIFE HOSPICE OF ARIZONA, INC",HSPC8167,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,031679,(602)606-8898,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"10000 NORTH 31ST AVENUE, SUITE",PHOENIX,85051,MARICOPA,ACTIVE,Yes,,MED6870,A,AS0,CENTRUS-TOMTOM,10000 N 31ST AVE,,PHOENIX,MARICOPA COUNTY,"10000 N 31ST AVE , PHOENIX, AZ  85051-9582",33.57616,-112.12666,AZ,85051,9582,40131042052000,,,,NORTH MOUNTAIN VILLAGE,33,Coordinates,
-112.054094016064,33.4656131204557,1769,2023/02/08 00:00:00+00,iqies,MED,MED6878,"BRIDGES HEALTH SERVICES, INC",HSPC8000,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,031672,(602)995-6956,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1301 EAST MCDOWELL ROAD, SUITE",PHOENIX,85006,MARICOPA,ACTIVE,Yes,,MED6878,A,AS0,CENTRUS-TOMTOM,1301 E MCDOWELL RD,,PHOENIX,MARICOPA COUNTY,"1301 E MCDOWELL RD , PHOENIX, AZ  85006-2621",33.465608,-112.054083,AZ,85006,2621,40131132042002,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-112.054094016064,33.4656131204557,1770,2023/02/08 00:00:00+00,iqies,MED,MED6879,"BRIDGES HOME HEALTH, INC",HHA8001,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,037471,(602)841-1855,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"1301 EAST MCDOWELL ROAD, SUITE",PHOENIX,85006,MARICOPA,ACTIVE,Yes,,MED6879,A,AS0,CENTRUS-TOMTOM,1301 E MCDOWELL RD,,PHOENIX,MARICOPA COUNTY,"1301 E MCDOWELL RD , PHOENIX, AZ  85006-2621",33.465608,-112.054083,AZ,85006,2621,40131132042002,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-110.978021721365,32.2927540093958,1771,2023/02/08 00:00:00+00,iqies,MED,MED6903,TRADITIONS HEALTH,HSPC9875,2022/10/01 00:00:00+00,2023/10/31 00:00:00+00,031659,(520)339-7339,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"4732 NORTH ORACLE ROAD, SUITE ",TUCSON,85705,PIMA,ACTIVE,Yes,,MED6903,A,AS0,CENTRUS-TOMTOM,4732 N ORACLE RD,,TUCSON,PIMA COUNTY,"4732 N ORACLE RD , TUCSON, AZ  85705-1674",32.292749,-110.978011,AZ,85705,1674,40190045101008,,,,TUCSON CENTRAL,107,Coordinates,
-110.991671726105,32.3233440131622,1772,2023/02/08 00:00:00+00,iqies,MED,MED6973,"PIMA HEART ASC, LLC",OSC8295,2022/04/01 00:00:00+00,2023/03/31 00:00:00+00,03C0001375,(520)838-2300,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"1238 WEST ORANGE GROVE, SUITE ",TUCSON,85704,PIMA,ACTIVE,Yes,,MED6973,A,AS0,CENTRUS-TOMTOM,1238 W ORANGE GROVE RD,,TUCSON,PIMA COUNTY,"1238 W ORANGE GROVE RD , TUCSON, AZ  85704-2946",32.323339,-110.991661,AZ,85704,2946,40190046152013,,,,CASAS ADOBES,105,Coordinates,
-111.564998901208,33.2098251104842,1773,2023/02/08 00:00:00+00,iqies,MED,MED7002,"INBALANCE HOME HEALTH, LLC",HHA8316,2022/06/07 00:00:00+00,2023/04/30 00:00:00+00,037472,(480)494-6622,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,36397 NORTH GANTZEL ROAD #101,SAN TAN VALLEY,85140,PINAL,ACTIVE,Yes,,MED7002,A,AS0,CENTRUS-TOMTOM,36397 N GANTZEL RD STE 101,,SAN TAN VALLEY,PINAL COUNTY,"36397 N GANTZEL RD STE 101 , SAN TAN VALLEY, AZ  85140-7336",33.20982,-111.564988,AZ,85140,7336,40210002061037,,,,SAN TAN VALLEY,92,Coordinates,
-111.822894964609,33.3825321211053,1774,2023/02/08 00:00:00+00,iqies,MED,MED7026,"HOSPICE OF AMERICA, LLC",HSPC8161,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,031673,(480)219-8259,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1837 SOUTH MESA DRIVE, SUITE C",MESA,85210,MARICOPA,ACTIVE,Yes,,MED7026,A,AS0,CENTRUS-TOMTOM,1837 S MESA DR STE C,,MESA,MARICOPA COUNTY,"1837 S MESA DR STE C , MESA, AZ  85210-6246",33.382527,-111.822884,AZ,85210,6246,40134223011007,,,,MESA WEST,66,Coordinates,
-111.684370939634,33.4134191325502,1775,2023/02/08 00:00:00+00,iqies,MED,MED7027,DISCOVER SURGICAL CENTER,OSC8273,2022/04/01 00:00:00+00,2023/03/31 00:00:00+00,03C0001398,(775)772-7200,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"135 SOUTH POWER ROAD, SUITE 11",MESA,85206,MARICOPA,ACTIVE,Yes,,MED7027,A,AS0,CENTRUS-TOMTOM,135 S POWER RD STE 11,,MESA,MARICOPA COUNTY,"135 S POWER RD STE 11 , MESA, AZ  85206-5245",33.413414,-111.68436,AZ,85206,5245,40134226261006,,,,MESA GATEWAY,69,Coordinates,
-111.925798994409,33.5120651335144,1776,2023/02/08 00:00:00+00,iqies,MED,MED7129,PHOENICIAN HOSPICE,HSPC8408,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,031677,(480)777-5117,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"5111 NORTH SCOTTSDALE ROAD, SU",SCOTTSDALE,85250,MARICOPA,ACTIVE,Yes,,MED7129,A,AS0,CENTRUS-TOMTOM,5111 N SCOTTSDALE RD # SU,,SCOTTSDALE,MARICOPA COUNTY,"5111 N SCOTTSDALE RD # SU , SCOTTSDALE, AZ  85250-7075",33.51206,-111.925788,AZ,85250,7075,40132170012008,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-111.692290902655,32.8778810577558,1777,2023/02/08 00:00:00+00,iqies,MED,MED7152,AGAPE HOSPICE PINAL COUNTY,HSPC10844,2022/06/01 00:00:00+00,2023/03/31 00:00:00+00,031678,(480)750-1440,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"520 N CAMINO MERCADO, SUITE 11",CASA GRANDE,85122,PINAL,ACTIVE,Yes,,MED7152,A,AS0,CENTRUS-TOMTOM,520 N CAMINO MERCADO STE 11,,CASA GRANDE,PINAL COUNTY,"520 N CAMINO MERCADO STE 11 , CASA GRANDE, AZ  85122-5754",32.877876,-111.69228,AZ,85122,5754,40210014072000,,,,CASA GRANDE,97,Coordinates,
-111.747119914587,32.8942770573063,1778,2023/02/08 00:00:00+00,iqies,MED,MED7155,CASA GRANDE HOME HEALTH CARE LLC,HHA8486,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,037816,,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,550 EAST COTTONWOOD LANE SUITE,CASA GRANDE,85122,MARICOPA,ACTIVE,Yes,,MED7155,A,AS0,CENTRUS-TOMTOM,550 E COTTONWOOD LN,,CASA GRANDE,PINAL COUNTY,"550 E COTTONWOOD LN , CASA GRANDE, AZ  85122-2055",32.894272,-111.747109,AZ,85122,2055,40210013062023,,,,CASA GRANDE,97,Coordinates,
-112.074904036512,33.6835511490133,1779,2023/02/08 00:00:00+00,iqies,MED,MED7169,DIGNITY HOSPICE,HSPC9475,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,031675,(602)402-6619,161,HOSPICE,HOSPICE,MED,HOSPICE,HOSPICE,HOSPICE,,,"1 WEST DEER VALLEY ROAD, STE 1",PHOENIX,85027,MARICOPA,ACTIVE,Yes,,MED7169,A,AS0,CENTRUS-TOMTOM,1 W DEER VALLEY RD STE 1,,PHOENIX,MARICOPA COUNTY,"1 W DEER VALLEY RD STE 1 , PHOENIX, AZ  85027-2128",33.683546,-112.074893,AZ,85027,2128,40136147001057,,,,DEER VALLEY VILLAGE,31,Coordinates,
-110.792978761609,33.4042391773875,1780,2023/02/08 00:00:00+00,iqies,MED,MED7247,"COPPER STATE HOME HEALTH, LLC",HHA8387,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,037476,(928)200-9708,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"996 NORTH BROAD STREET, SUITE ",GLOBE,85501,GILA,ACTIVE,Yes,,MED7247,A,AS0,CENTRUS-TOMTOM,996 N BROAD ST,,GLOBE,GILA COUNTY,"996 N BROAD ST , GLOBE, AZ  85501-2300",33.404234,-110.792968,AZ,85501,2300,40070011003001,,,,GLOBE,24,Coordinates,
-112.393745094161,33.6247521241593,1781,2023/02/08 00:00:00+00,iqies,MED,MED7267,INNOVATIVE SURGERY CENTER,OSC8552,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,03C0001419,(623)535-9777,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"15547 NORTH REEMS ROAD, BUILDI",SURPRISE,85374,MARICOPA,ACTIVE,Yes,,MED7267,A,AS0,CENTRUS-TOMTOM,15547 N REEMS RD,,SURPRISE,MARICOPA COUNTY,"15547 N REEMS RD , SURPRISE, AZ  85374-9583",33.624747,-112.393734,AZ,85374,9583,40130610281008,,,,SURPRISE SOUTH,47,Coordinates,
-112.10003104118,33.6803411472444,1782,2023/02/08 00:00:00+00,iqies,MED,MED7271,APEX HOME HEALTH,HHA11094,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,037474,(623)399-9645,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"21410 NORTH 19TH AVENUE, SUITE",PHOENIX,85027,MARICOPA,ACTIVE,Yes,,MED7271,A,AS0,CENTRUS-TOMTOM,21410 N 19TH AVE,,PHOENIX,MARICOPA COUNTY,"21410 N 19TH AVE , PHOENIX, AZ  85027-2738",33.680336,-112.10002,AZ,85027,2738,40136147001011,,,,DEER VALLEY VILLAGE,31,Coordinates,
-111.880237990404,33.5779451449163,1783,2023/02/08 00:00:00+00,iqies,MED,MED7322,DESERT VISTA SURGICAL CENTER,OSC10326,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,03C0001439,(480)766-6819,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"10117 N 92ND STREET, UNIT 103",SCOTTSDALE,85258,MARICOPA,ACTIVE,Yes,,MED7322,A,AS0,CENTRUS-TOMTOM,10117 N 92ND ST STE 103,,SCOTTSDALE,MARICOPA COUNTY,"10117 N 92ND ST STE 103 , SCOTTSDALE, AZ  85258-4555",33.57794,-111.880227,AZ,85258,4555,40132168101003,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-112.12667103851,33.5761651316988,1784,2023/02/08 00:00:00+00,iqies,MED,MED7356,"PHOENIX AZ HEALTHCARE, INC",HHA8556,2022/10/01 00:00:00+00,2023/09/30 00:00:00+00,037484,(602)606-8908,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"10000 NORTH 31ST AVENUE, SUITE",PHOENIX,85051,MARICOPA,ACTIVE,Yes,,MED7356,A,AS0,CENTRUS-TOMTOM,10000 N 31ST AVE,,PHOENIX,MARICOPA COUNTY,"10000 N 31ST AVE , PHOENIX, AZ  85051-9582",33.57616,-112.12666,AZ,85051,9582,40131042052000,,,,NORTH MOUNTAIN VILLAGE,33,Coordinates,
-112.017153017021,33.5750561373163,1785,2023/02/08 00:00:00+00,iqies,MED,MED7359,"ESTRELLA HOME HEALTH CARE 2, INC",HHA8475,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,037480,(623)792-7282,051,HOME HEALTH AGENCY,HHA,MED,HOME HEALTH AGENCY,HOME HEALTH AGENCY (HHA),HHA,,,"2990 EAST NORTHERN AVENUE, SUI",PHOENIX,85028,MARICOPA,ACTIVE,Yes,,MED7359,A,AS0,CENTRUS-TOMTOM,2990 E NORTHERN AVE # SUI,,PHOENIX,MARICOPA COUNTY,"2990 E NORTHERN AVE # SUI , PHOENIX, AZ  85028-4835",33.575051,-112.017142,AZ,85028,4835,40131048011032,,,,PARADISE VALLEY VILLAGE,32,Coordinates,
-111.918614001931,33.6310381501448,1786,2023/02/08 00:00:00+00,iqies,MED,MED7366,VINCERE SURGERY CENTER,OSC9668,2022/07/01 00:00:00+00,2023/06/30 00:00:00+00,03C0001420,(480)306-5390,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"7469 EAST MONTE CRISTO AVENUE,",SCOTTSDALE,85260,MARICOPA,ACTIVE,Yes,,MED7366,A,AS0,CENTRUS-TOMTOM,7469 E MONTE CRISTO AVE,,SCOTTSDALE,MARICOPA COUNTY,"7469 E MONTE CRISTO AVE , SCOTTSDALE, AZ  85260-1618",33.631033,-111.918603,AZ,85260,1618,40132168161099,,,,SCOTTSDALE CENTRAL,44,Coordinates,
-112.255405060333,33.5326081190139,1787,2023/02/08 00:00:00+00,iqies,MED,MED7373,"AKDHC SURGERY CENTER, LLC",OSC8940,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,03C0001387,(602)200-8288,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"6622 NORTH 91ST AVENUE, SUITE ",GLENDALE,85305,MARICOPA,ACTIVE,Yes,,MED7373,A,AS0,CENTRUS-TOMTOM,6622 N 91ST AVE,,GLENDALE,MARICOPA COUNTY,"6622 N 91ST AVE , GLENDALE, AZ  85305-2512",33.532603,-112.255394,AZ,85305,2512,40130927204007,,,,GLENDALE WEST,57,Coordinates,
-110.277716533877,31.5525139328258,1788,2023/02/08 00:00:00+00,iqies,MED,MED7575,CORONADO SURGERY CENTER,OSC8786,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,03C0001390,(520)335-8450,15,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,MED,OUTPATIENT (AMBULATORY) SURGICAL CENTER,AMBULATORY SURGICAL CENTER,OUTPATIENT SURGERY CENTER,,,"150 SOUTH CORONADO, SUITE 100",SIERRA VISTA,85635,COCHISE,ACTIVE,Yes,,MED7575,A,AS0,CENTRUS-TOMTOM,150 S CORONADO DR STE 100,,SIERRA VISTA,COCHISE COUNTY,"150 S CORONADO DR STE 100 , SIERRA VISTA, AZ  85635-6352",31.552509,-110.277706,AZ,85635,6352,40030016022003,,,,SIERRA VISTA,123,Coordinates,
